optimization_stamp,window_index,frame_stamp,jacobian_count,covariance_radius,alpha_weight,constraint_count,mean_beta_weight,mean_hybrid_weight,reference_radius,feature_source
1403638578.3778296,9,1403638578.2778294,42,0.0022392110425390899,0.77831604509742947,42,1.3531746031746028,1.0967004213584499,0.0017428138827675164,0
1403638578.3778296,10,1403638578.3778296,40,0.0023110158579978403,0.75413324263270587,40,1.1429166666666677,1.0043345526068073,0.0017428138827675164,0
1403638578.3778296,0,1403638576.7778294,0,-1,1,0,1,1,0.0017428138827675164,1
1403638578.3778296,1,1403638576.8778296,67,0.001557641631800349,1.1188798804466609,67,3.5522388059701493,1.98312059359204,0.0017428138827675164,1
1403638578.3778296,2,1403638576.9778295,70,0.0015559648236389062,1.1200856576510707,70,3.0785714285714287,1.8233838044054385,0.0017428138827675164,1
1403638578.3778296,3,1403638577.1778295,57,0.0021108914699610945,0.82562931707693998,57,2.9649122807017547,1.6929142428174919,0.0017428138827675164,1
1403638578.3778296,4,1403638577.3778296,70,0.0015721807575079243,1.1085327653609398,70,2.5249999999999995,1.6119980510289187,0.0017428138827675164,1
1403638578.3778296,5,1403638577.5778294,65,0.0017965470597626112,0.9700908602960866,65,2.3235897435897441,1.5133554582178892,0.0017428138827675164,1
1403638578.3778296,6,1403638577.7778294,69,0.0016874762997318854,1.032793102365007,69,2.1219806763285027,1.4504305990101087,0.0017428138827675164,1
1403638578.3778296,7,1403638577.9778295,77,0.0015862445961182159,1.0987043782733441,77,2.0930735930735924,1.4615916278563093,0.0017428138827675164,1
1403638578.3778296,8,1403638578.1778295,75,0.0015831138251462683,1.1008771795714012,75,1.9012063492063491,1.4097574014684557,0.0017428138827675164,1
1403638578.3778296,9,1403638578.2778294,59,0.0018377401234222473,0.94834621095502947,59,1.4053672316384178,1.2034578120189745,0.0017428138827675164,1
1403638578.3778296,10,1403638578.3778296,52,0.0019107153763206815,0.91212637128797269,52,1.1636599511599515,1.0872884467801218,0.0017428138827675164,1
1403638578.4778295,0,1403638576.8778296,0,-1,1,0,1,1,0.0017455270315736759,0
1403638578.4778295,1,1403638576.9778295,50,0.0017251735809118043,1.0117979146487475,50,3.7799999999999998,1.9484532632459435,0.0017455270315736759,0
1403638578.4778295,2,1403638577.1778295,46,0.0018514190057913151,0.94280496533393865,46,3.4891304347826089,1.829514126277956,0.0017455270315736759,0
1403638578.4778295,3,1403638577.3778296,46,0.0016873639418548115,1.0344697953275743,46,3.0797101449275366,1.7326029796276503,0.0017455270315736759,0
1403638578.4778295,4,1403638577.5778294,46,0.0017970768588907102,0.97131462293223525,46,2.4836956521739131,1.5539182228374173,0.0017455270315736759,0
1403638578.4778295,5,1403638577.7778294,46,0.0019910623017057221,0.87668127214216318,46,2.2934782608695663,1.45745044597525,0.0017455270315736759,0
1403638578.4778295,6,1403638577.9778295,44,0.0019286050728087236,0.90507230131443039,44,2.0265151515151518,1.3658796350499449,0.0017455270315736759,0
1403638578.4778295,7,1403638578.1778295,45,0.0021165907465322885,0.82468801984202955,45,1.9211640211640211,1.2971584415117112,0.0017455270315736759,0
1403638578.4778295,8,1403638578.2778294,46,0.0020783288518135034,0.83987047095582013,46,1.7527173913043479,1.2279054614820362,0.0017455270315736759,0
1403638578.4778295,9,1403638578.3778296,44,0.0021127541205046359,0.82618560041276978,44,1.3558080808080801,1.0930924283931591,0.0017455270315736759,0
1403638578.4778295,10,1403638578.4778295,42,0.0022120032921251627,0.7891159284381879,42,1.1452380952380958,1.002103647803714,0.0017455270315736759,0
1403638578.4778295,0,1403638576.8778296,0,-1,1,0,1,1,0.0017455270315736759,1
1403638578.4778295,1,1403638576.9778295,70,0.0015638319442139836,1.1161858139756931,70,3.3857142857142857,1.9240382758868833,0.0017455270315736759,1
1403638578.4778295,2,1403638577.1778295,57,0.0021093691447353134,0.82751140829487535,57,3.307017543859649,1.7568184183112485,0.0017455270315736759,1
1403638578.4778295,3,1403638577.3778296,70,0.001569804836546832,1.1119388798759136,70,2.8928571428571428,1.7105621978497707,0.0017455270315736759,1
1403638578.4778295,4,1403638577.5778294,65,0.0017941311629469635,0.97290937676292721,65,2.5474358974358973,1.5792961599596971,0.0017455270315736759,1
1403638578.4778295,5,1403638577.7778294,69,0.0016847008712120659,1.0361050210164897,69,2.3113526570048313,1.5098818146636448,0.0017455270315736759,1
1403638578.4778295,6,1403638577.9778295,77,0.001582781917511092,1.1028221969571772,77,2.2359307359307361,1.5117512069037404,0.0017455270315736759,1
1403638578.4778295,7,1403638578.1778295,75,0.0015780228592596015,1.1061481279128405,75,2.054412698412698,1.4677473288012031,0.0017455270315736759,1
1403638578.4778295,8,1403638578.2778294,78,0.0015863917729809773,1.1003127104559227,78,1.9545940170940173,1.4265184202704744,0.0017455270315736759,1
1403638578.4778295,9,1403638578.3778296,65,0.0016771621176819328,1.0407622573697484,65,1.417069597069597,1.223512523065019,0.0017455270315736759,1
1403638578.4778295,10,1403638578.4778295,55,0.0019348911768702539,0.90213188857324766,55,1.168138528138529,1.0986759675287798,0.0017455270315736759,1
1403638578.5778294,0,1403638576.8778296,0,-1,1,0,1,1,0.0017507808053385929,0
1403638578.5778294,1,1403638576.9778295,50,0.0017254013841584525,1.0147092852788679,50,3.7799999999999998,1.9512545117539322,0.0017507808053385929,0
1403638578.5778294,2,1403638577.1778295,46,0.0018506025068720194,0.94605989067736096,46,3.4891304347826089,1.8323976895465675,0.0017507808053385929,0
1403638578.5778294,3,1403638577.3778296,46,0.0016864173552572153,1.0381657896728422,46,3.0724637681159428,1.7334372613136111,0.0017507808053385929,0
1403638578.5778294,4,1403638577.5778294,46,0.0017956143612470811,0.97503163436644003,46,2.4782608695652173,1.5548655800052882,0.0017507808053385929,0
1403638578.5778294,5,1403638577.7778294,46,0.0019896184963158446,0.87995804652022236,46,2.2891304347826096,1.4584836016846712,0.0017507808053385929,0
1403638578.5778294,6,1403638577.9778295,44,0.0019266541643643744,0.90871565728880865,44,2.0227272727272734,1.3669047197904975,0.0017507808053385929,0
1403638578.5778294,7,1403638578.1778295,45,0.0021167489868872554,0.82710837051736119,45,1.8957671957671958,1.2926353302947289,0.0017507808053385929,0
1403638578.5778294,8,1403638578.2778294,46,0.0020745727379246326,0.84392355752734138,46,1.7391304347826086,1.2253078725377049,0.0017507808053385929,0
1403638578.5778294,9,1403638578.4778295,42,0.002208689646402558,0.7926785042842972,42,1.3621693121693115,1.0937604111882666,0.0017507808053385929,0
1403638578.5778294,10,1403638578.5778294,42,0.0021581343557881788,0.8112473630953273,42,1.1452380952380958,1.0024926615495273,0.0017507808053385929,0
1403638578.5778294,0,1403638576.8778296,0,-1,1,0,1,1,0.0017507808053385929,1
1403638578.5778294,1,1403638576.9778295,70,0.0015700331387945761,1.1151234722872088,70,3.3857142857142857,1.9231224460030716,0.0017507808053385929,1
1403638578.5778294,2,1403638577.1778295,57,0.0021127091129420419,0.82868994818721275,57,3.307017543859649,1.7570041731750958,0.0017507808053385929,1
1403638578.5778294,3,1403638577.3778296,70,0.0015689386289237473,1.1159013954163299,70,2.8642857142857143,1.7044679354012016,0.0017507808053385929,1
1403638578.5778294,4,1403638577.5778294,65,0.0017927400402045414,0.97659491397249021,65,2.5243589743589743,1.5741052633103243,0.0017507808053385929,1
1403638578.5778294,5,1403638577.7778294,69,0.0016834074442549456,1.0400220168406502,69,2.2939613526570048,1.5060181014951055,0.0017507808053385929,1
1403638578.5778294,6,1403638577.9778295,77,0.0015805155685129492,1.1077276555939528,77,2.2164502164502169,1.5074066603036089,0.0017507808053385929,1
1403638578.5778294,7,1403638578.1778295,75,0.0015753426192719499,1.1113650985635888,75,2.0252063492063495,1.459455609458965,0.0017507808053385929,1
1403638578.5778294,8,1403638578.2778294,78,0.0015714755282306909,1.114099948670394,78,1.8563034188034186,1.3975600787783204,0.0017507808053385929,1
1403638578.5778294,9,1403638578.4778295,55,0.0019325023286617545,0.90596568985818371,55,1.4135064935064934,1.206443675231039,0.0017507808053385929,1
1403638578.5778294,10,1403638578.5778294,50,0.0020117202302737417,0.87029040071857211,50,1.1702857142857148,1.086871494967742,0.0017507808053385929,1
1403638578.6778295,0,1403638576.9778295,0,-1,1,0,1,1,0.0017589564223258231,0
1403638578.6778295,1,1403638577.1778295,46,0.0018504089260112692,0.9505771387070745,46,3.7826086956521738,1.8899866121777706,0.0017589564223258231,0
1403638578.6778295,2,1403638577.3778296,46,0.0016862739978823215,1.0431023810690188,46,3.4239130434782608,1.8304261064309737,0.0017589564223258231,0
1403638578.6778295,3,1403638577.5778294,46,0.0017955546351991361,0.97961732149172165,46,3.0942028985507251,1.7292667402343296,0.0017589564223258231,0
1403638578.6778295,4,1403638577.7778294,46,0.0019897657612189912,0.88400175367789657,46,2.6467391304347827,1.5687819248864501,0.0017589564223258231,0
1403638578.6778295,5,1403638577.9778295,44,0.0019269084656174118,0.91283859805049217,44,2.3121212121212129,1.4600200810138058,0.0017589564223258231,0
1403638578.6778295,6,1403638578.1778295,45,0.0021188088520878645,0.8301628627766755,45,2.1037037037037041,1.3636250830712437,0.0017589564223258231,0
1403638578.6778295,7,1403638578.2778294,46,0.0020784931972917106,0.84626518124656558,46,1.9327122153209109,1.2924882400404882,0.0017589564223258231,0
1403638578.6778295,8,1403638578.4778295,45,0.0020352702862976254,0.86423726330990325,45,1.7200000000000002,1.2194565181779022,0.0017589564223258231,0
1403638578.6778295,9,1403638578.5778294,45,0.001987106826783277,0.88518463054813057,45,1.342222222222222,1.0919080121877669,0.0017589564223258231,0
1403638578.6778295,10,1403638578.6778295,43,0.0020748433897436608,0.84775382615414441,43,1.1415836101882624,1.0069725177555571,0.0017589564223258231,0
1403638578.6778295,0,1403638576.9778295,0,-1,1,0,1,1,0.0017589564223258231,1
1403638578.6778295,1,1403638577.1778295,57,0.0021122548271944753,0.8327387395118856,57,3.6491228070175437,1.7345032814610593,0.0017589564223258231,1
1403638578.6778295,2,1403638577.3778296,70,0.0015686568668426277,1.1213136916719255,70,3.1642857142857141,1.7680458991923145,0.0017589564223258231,1
1403638578.6778295,3,1403638577.5778294,65,0.0017922596462156299,0.98141830400515528,65,2.8846153846153855,1.6666683570007599,0.0017589564223258231,1
1403638578.6778295,4,1403638577.7778294,69,0.0016828952821701612,1.0451965971748272,69,2.4975845410628015,1.5669753137112208,0.0017589564223258231,1
1403638578.6778295,5,1403638577.9778295,77,0.0015802609088575461,1.1130797531386545,77,2.3794372294372299,1.5616128201222752,0.0017589564223258231,1
1403638578.6778295,6,1403638578.1778295,75,0.0015756054303257903,1.1163685961415613,75,2.187333333333334,1.5173795472912726,0.0017589564223258231,1
1403638578.6778295,7,1403638578.2778294,78,0.0015621170782863548,1.1260080609677485,78,1.9945054945054936,1.4541658341594357,0.0017589564223258231,1
1403638578.6778295,8,1403638578.4778295,63,0.0018470580483836891,0.95230164740357703,63,1.8626417233560093,1.3616265580105549,0.0017589564223258231,1
1403638578.6778295,9,1403638578.5778294,58,0.0019142931450832003,0.91885426578664064,58,1.3964217296113846,1.1854601865131158,0.0017589564223258231,1
1403638578.6778295,10,1403638578.6778295,51,0.0019774977931396268,0.88948590912618375,51,1.1597338935574233,1.0760100612010703,0.0017589564223258231,1
1403638578.7778294,0,1403638576.9778295,0,-1,1,0,1,1,0.0017672901561107913,0
1403638578.7778294,1,1403638577.1778295,46,0.0018510888250551887,0.95473006599675247,46,3.7826086956521738,1.8941106451403473,0.0017672901561107913,0
1403638578.7778294,2,1403638577.3778296,46,0.0016865740513511808,1.0478580259757617,46,3.4239130434782608,1.8345159952951429,0.0017672901561107913,0
1403638578.7778294,3,1403638577.5778294,46,0.0017953907133769803,0.98434850026970777,46,3.0869565217391304,1.7312214395656909,0.0017672901561107913,0
1403638578.7778294,4,1403638577.7778294,46,0.0019892527373934197,0.88841911482124036,46,2.6413043478260869,1.5707687142792601,0.0017672901561107913,0
1403638578.7778294,5,1403638577.9778295,44,0.0019256310980251873,0.91777192314936074,44,2.3075757575757581,1.4620012039873607,0.0017672901561107913,0
1403638578.7778294,6,1403638578.1778295,45,0.002119871606743538,0.83367792204435998,45,2.1000000000000005,1.3653927084905382,0.0017672901561107913,0
1403638578.7778294,7,1403638578.2778294,46,0.0020781928140907544,0.8503975878118949,46,1.9078674948240164,1.2889095749254509,0.0017672901561107913,0
1403638578.7778294,8,1403638578.4778295,45,0.0020344992436559964,0.86866100423560244,45,1.683888888888889,1.2117419112644376,0.0017672901561107913,0
1403638578.7778294,9,1403638578.6778295,43,0.0020745686041206022,0.85188320723668498,43,1.3361757105943148,1.0886551318021993,0.0017672901561107913,0
1403638578.7778294,10,1403638578.7778294,42,0.002182543511635843,0.80973879635791812,42,1.1370181405895701,1.0015049861838485,0.0017672901561107913,0
1403638578.7778294,0,1403638576.9778295,0,-1,1,0,1,1,0.0017672901561107913,1
1403638578.7778294,1,1403638577.1778295,57,0.0021027937670116568,0.84044863734893993,57,3.6491228070175437,1.7425142168654133,0.0017672901561107913,1
1403638578.7778294,2,1403638577.3778296,70,0.0015656492732787808,1.1287905830976657,70,3.1642857142857141,1.7746326928676741,0.0017672901561107913,1
1403638578.7778294,3,1403638577.5778294,65,0.0017903629332717463,0.98711279331571544,65,2.8743589743589748,1.669549148937802,0.0017672901561107913,1
1403638578.7778294,4,1403638577.7778294,69,0.0016812738089389706,1.0511614150618955,69,2.4855072463768111,1.568204191179295,0.0017672901561107913,1
1403638578.7778294,5,1403638577.9778295,77,0.0015773711993127453,1.1204021963129496,77,2.3666666666666671,1.5624011050652469,0.0017672901561107913,1
1403638578.7778294,6,1403638578.1778295,75,0.0015727971593755079,1.1236605722332995,75,2.1702222222222227,1.5164001375058882,0.0017672901561107913,1
1403638578.7778294,7,1403638578.2778294,78,0.0015591248211882054,1.1335142203457089,78,1.9305860805860799,1.4392822489475023,0.0017672901561107913,1
1403638578.7778294,8,1403638578.4778295,63,0.0018450436790263215,0.95785816682856917,63,1.7863000755857898,1.3381393375388893,0.0017672901561107913,1
1403638578.7778294,9,1403638578.6778295,51,0.0019766924013167519,0.89406432428916627,51,1.3915499533146591,1.184768582254897,0.0017672901561107913,1
1403638578.7778294,10,1403638578.7778294,47,0.0020806737484272801,0.84938359867645463,47,1.1628672745694024,1.0733243525808536,0.0017672901561107913,1
1403638578.8778296,0,1403638577.1778295,0,-1,1,0,1,1,0.0017711674335927985,0
1403638578.8778296,1,1403638577.3778296,46,0.0016867029093496227,1.0500767051357873,46,3.652173913043478,1.9484034975579763,0.0017711674335927985,0
1403638578.8778296,2,1403638577.5778294,46,0.0017955620624387763,0.98641393168396285,46,3.402173913043478,1.8368485460487973,0.0017711674335927985,0
1403638578.8778296,3,1403638577.7778294,46,0.0019895815858096814,0.89022106267233225,46,3.2355072463768124,1.7423609066362566,0.0017711674335927985,0
1403638578.8778296,4,1403638577.9778295,44,0.0019260163605389446,0.91960144777647901,44,2.6723484848484849,1.5790641647376966,0.0017711674335927985,0
1403638578.8778296,5,1403638578.1778295,45,0.0021212088022566481,0.83498023943165889,45,2.3666666666666676,1.4538621170599533,0.0017711674335927985,0
1403638578.8778296,6,1403638578.2778294,46,0.0020795825504655949,0.85169373689746253,46,2.1358695652173916,1.3658188988111934,0.0017711674335927985,0
1403638578.8778296,7,1403638578.4778295,45,0.0020359689776635053,0.86993832078198208,45,1.8772486772486774,1.2812855580449647,0.0017711674335927985,0
1403638578.8778296,8,1403638578.6778295,45,0.002022365272957587,0.87579007475863802,45,1.6133333333333333,1.1873888944665816,0.0017711674335927985,0
1403638578.8778296,9,1403638578.7778294,44,0.0021188730310600324,0.83590069231600761,44,1.3046717171717168,1.0726416252124062,0.0017711674335927985,0
1403638578.8778296,10,1403638578.8778296,41,0.0021327050127428276,0.83047933165165533,41,1.1292973286875729,0.99725062870253212,0.0017711674335927985,0
1403638578.8778296,0,1403638577.1778295,0,-1,1,0,1,1,0.0017711674335927985,1
1403638578.8778296,1,1403638577.3778296,70,0.0015655626489096716,1.1313296435797822,70,3.4571428571428573,1.9604358902333023,0.0017711674335927985,1
1403638578.8778296,2,1403638577.5778294,65,0.001790261099145515,0.9893347034341361,65,3.2000000000000002,1.8081779550311912,0.0017711674335927985,1
1403638578.8778296,3,1403638577.7778294,69,0.0016812803364666107,1.0534634796925628,69,2.8091787439613531,1.6917007596701195,0.0017711674335927985,1
1403638578.8778296,4,1403638577.9778295,77,0.0015775785586219216,1.1227126686736821,77,2.5443722943722937,1.638669192112314,0.0017711674335927985,1
1403638578.8778296,5,1403638578.1778295,75,0.0015733348017822862,1.1257409621819883,75,2.3320000000000003,1.5834861660818678,0.0017711674335927985,1
1403638578.8778296,6,1403638578.2778294,78,0.0015590959764395119,1.1360220668631265,78,2.0643162393162395,1.4971954709649176,0.0017711674335927985,1
1403638578.8778296,7,1403638578.4778295,63,0.0018448357057509366,0.96006784131048051,63,1.9310279667422519,1.4016388064966658,0.0017711674335927985,1
1403638578.8778296,8,1403638578.6778295,75,0.0015788833474204092,1.1217848592085948,75,2.2188730158730161,1.5189452648061486,0.0017711674335927985,1
1403638578.8778296,9,1403638578.7778294,69,0.001655046093339007,1.0701619977359786,69,1.4917874396135262,1.2646988926188427,0.0017711674335927985,1
1403638578.8778296,10,1403638578.8778296,59,0.0019369617387034535,0.91440496639771884,59,1.1912496637072909,1.1168153724697449,0.0017711674335927985,1
1403638578.9778295,0,1403638577.1778295,0,-1,1,0,1,1,0.0017787128105889603,0
1403638578.9778295,1,1403638577.3778296,46,0.0016920928517706435,1.0511910198826713,46,3.652173913043478,1.9494370216123305,0.0017787128105889603,0
1403638578.9778295,2,1403638577.5778294,46,0.0017988432719795785,0.98880921884402684,46,3.402173913043478,1.838496094834875,0.0017787128105889603,0
1403638578.9778295,3,1403638577.7778294,46,0.0019927479591659424,0.89259296561188517,46,3.2282608695652182,1.7423137867768552,0.0017787128105889603,0
1403638578.9778295,4,1403638577.9778295,44,0.0019276188925814676,0.92275128524337491,44,2.6553030303030303,1.576549234481802,0.0017787128105889603,0
1403638578.9778295,5,1403638578.1778295,45,0.0021237829489218212,0.83752099596239704,45,2.3474074074074087,1.4500366408126899,0.0017787128105889603,0
1403638578.9778295,6,1403638578.2778294,46,0.002079809135484605,0.85522886703472056,46,2.1213768115942035,1.3630065259083675,0.0017787128105889603,0
1403638578.9778295,7,1403638578.4778295,45,0.0020358185969008382,0.87370889198906299,45,1.8096296296296297,1.2636498691543609,0.0017787128105889603,0
1403638578.9778295,8,1403638578.6778295,45,0.0020216964962833581,0.87981198654640125,45,1.5698148148148148,1.1734691364545848,0.0017787128105889603,0
1403638578.9778295,9,1403638578.8778296,41,0.0021349406925223573,0.83314389801033473,41,1.2908633372048002,1.0692343988476423,0.0017787128105889603,0
1403638578.9778295,10,1403638578.9778295,37,0.0025233514575460324,0.70490093849976987,37,1.1263835263835267,0.98884786557800886,0.0017787128105889603,0
1403638578.9778295,0,1403638577.1778295,0,-1,1,0,1,1,0.0017787128105889603,1
1403638578.9778295,1,1403638577.3778296,70,0.0015625743577084505,1.1383220272457828,70,3.4571428571428573,1.96648496877269,0.0017787128105889603,1
1403638578.9778295,2,1403638577.5778294,65,0.0017906572190701491,0.99332959521566544,65,3.2000000000000002,1.8126817389108727,0.0017787128105889603,1
1403638578.9778295,3,1403638577.7778294,69,0.0016813311839301843,1.0579193603196857,69,2.804347826086957,1.6942299259865126,0.0017787128105889603,1
1403638578.9778295,4,1403638577.9778295,77,0.0015768746952403198,1.1279988295568912,77,2.5346320346320343,1.6396714986956951,0.0017787128105889603,1
1403638578.9778295,5,1403638578.1778295,75,0.001572643981185058,1.1310333628394522,75,2.3182222222222229,1.5827560057701022,0.0017787128105889603,1
1403638578.9778295,6,1403638578.2778294,78,0.0015573218847473741,1.1421613142471827,78,2.0547008547008554,1.4972879382918733,0.0017787128105889603,1
1403638578.9778295,7,1403638578.4778295,63,0.0018428566934570677,0.96519323336651963,63,1.9057445200302341,1.3970231500945209,0.0017787128105889603,1
1403638578.9778295,8,1403638578.6778295,74,0.0015787421471858325,1.1266645498503876,74,2.093564993564994,1.4796871023358611,0.0017787128105889603,1
1403638578.9778295,9,1403638578.8778296,59,0.0019220749735160379,0.92541281432699463,59,1.4889157923056227,1.2420343518352022,0.0017787128105889603,1
1403638578.9778295,10,1403638578.9778295,56,0.0020088057264558206,0.88545785546279865,56,1.1851261337868486,1.0986350572522905,0.0017787128105889603,1
1403638579.0778294,0,1403638577.3778296,0,-1,1,0,1,1,0.0017819511926838616,0
1403638579.0778294,1,1403638577.5778294,46,0.0017992124563666089,0.99040621155013275,46,3.6086956521739131,1.8784824152402106,0.0017819511926838616,0
1403638579.0778294,2,1403638577.7778294,46,0.0019931559809269195,0.89403499261265207,46,3.5108695652173911,1.7930892088715915,0.0017819511926838616,0
1403638579.0778294,3,1403638577.9778295,44,0.0019280386379182876,0.92423002197084736,44,3.2537878787878793,1.7242049793188718,0.0017819511926838616,0
1403638579.0778294,4,1403638578.1778295,45,0.0021244417369702447,0.83878562620652375,45,2.7055555555555557,1.54528349492726,0.0017819511926838616,0
1403638579.0778294,5,1403638578.2778294,46,0.0020799779528879389,0.85671638500288771,46,2.4032608695652184,1.4421706166993338,0.0017819511926838616,0
1403638579.0778294,6,1403638578.4778295,45,0.0020359398791696139,0.87524745249877167,45,2.0129629629629635,1.3266945315685339,0.0017819511926838616,0
1403638579.0778294,7,1403638578.6778295,45,0.0020217490360765096,0.88139089515382696,45,1.7336507936507934,1.2281859193191542,0.0017819511926838616,0
1403638579.0778294,8,1403638578.8778296,42,0.0021197384735204767,0.84064671889659315,42,1.5154761904761909,1.144120579175532,0.0017819511926838616,0
1403638579.0778294,9,1403638578.9778295,38,0.0025072856835898806,0.71070927591007504,38,1.2882205513784459,1.0479131337460228,0.0017819511926838616,0
1403638579.0778294,10,1403638579.0778294,38,0.0024527955265300225,0.7264980604415866,38,1.1224206349206356,0.97135183760768651,0.0017819511926838616,0
1403638579.0778294,0,1403638577.3778296,0,-1,1,0,1,1,0.0017819511926838616,1
1403638579.0778294,1,1403638577.5778294,65,0.0017908697867987165,0.99501996505798596,65,3.6000000000000001,1.881210929694124,0.0017819511926838616,1
1403638579.0778294,2,1403638577.7778294,69,0.0016816588067168385,1.0596389621761786,69,3.1086956521739131,1.7667233407128708,0.0017819511926838616,1
1403638579.0778294,3,1403638577.9778295,77,0.0015770647770317321,1.1299162968040894,77,2.8419913419913425,1.7271686145933847,0.0017819511926838616,1
1403638579.0778294,4,1403638578.1778295,75,0.0015732604448788097,1.1326485697167119,75,2.5088888888888889,1.6446978237238175,0.0017819511926838616,1
1403638579.0778294,5,1403638578.2778294,78,0.0015576584274898358,1.1439935490577824,78,2.216452991452992,1.5532720498180685,0.0017819511926838616,1
1403638579.0778294,6,1403638578.4778295,63,0.0018434804524869869,0.96662331856021699,63,2.0698412698412705,1.4561381912351941,0.0017819511926838616,1
1403638579.0778294,7,1403638578.6778295,74,0.0015756812022026502,1.1309084541929331,74,2.2173101673101669,1.5290686025830553,0.0017819511926838616,1
1403638579.0778294,8,1403638578.8778296,82,0.0015769583400475774,1.1299925606342267,82,2.145049361207898,1.5142259024748801,0.0017819511926838616,1
1403638579.0778294,9,1403638578.9778295,72,0.0017156046355489196,1.0386724049120524,72,1.4828262786596123,1.2638855880602013,0.0017819511926838616,1
1403638579.0778294,10,1403638579.0778294,66,0.0017545153366218356,1.01563728483266,66,1.186435786435786,1.1276213249613007,0.0017819511926838616,1
1403638579.1778295,0,1403638577.3778296,0,-1,1,0,1,1,0.0017852743776400678,0
1403638579.1778295,1,1403638577.5778294,46,0.0018011699369566445,0.9911748697385907,46,3.6086956521739131,1.8792112226860496,0.0017852743776400678,0
1403638579.1778295,2,1403638577.7778294,46,0.0019955785801142553,0.89461492292518663,46,3.5108695652173911,1.7937214699167059,0.0017852743776400678,0
1403638579.1778295,3,1403638577.9778295,44,0.0019291588535539775,0.92541595232096119,44,3.246212121212122,1.7230518533758434,0.0017852743776400678,0
1403638579.1778295,4,1403638578.1778295,45,0.0021244586929102835,0.84034318181749668,45,2.7000000000000002,1.5446114988719901,0.0017852743776400678,0
1403638579.1778295,5,1403638578.2778294,46,0.0020779236813109874,0.85916263128283732,46,2.3880434782608702,1.4394212498846704,0.0017852743776400678,0
1403638579.1778295,6,1403638578.4778295,45,0.0020326408597605094,0.87830290779966569,45,2.001851851851852,1.3246437643976117,0.0017852743776400678,0
1403638579.1778295,7,1403638578.6778295,45,0.0020182857591528702,0.88454985600720692,45,1.7249206349206347,1.2265732233820787,0.0017852743776400678,0
1403638579.1778295,8,1403638578.8778296,42,0.0021176552312457777,0.84304298041462755,42,1.5077380952380954,1.1424687766366401,0.0017852743776400678,0
1403638579.1778295,9,1403638579.0778294,38,0.0024546846068839458,0.72729277424619998,38,1.2809106098579779,1.047442527127153,0.0017852743776400678,0
1403638579.1778295,10,1403638579.1778295,36,0.0026210818744104619,0.68112117941436479,36,1.1224757495590836,0.97033871502603963,0.0017852743776400678,0
1403638579.1778295,0,1403638577.3778296,0,-1,1,0,1,1,0.0017852743776400678,1
1403638579.1778295,1,1403638577.5778294,65,0.0017938954072950065,0.99519424063416362,65,3.6000000000000001,1.8813756674762483,0.0017852743776400678,1
1403638579.1778295,2,1403638577.7778294,69,0.0016834307383243336,1.060497671212246,69,3.1086956521739131,1.7672190912831767,0.0017852743776400678,1
1403638579.1778295,3,1403638577.9778295,77,0.0015770655283251448,1.1320229537551572,77,2.837662337662338,1.7270801917655283,0.0017852743776400678,1
1403638579.1778295,4,1403638578.1778295,75,0.0015749780880941425,1.1335233112991443,75,2.4988888888888887,1.6426007095002588,0.0017852743776400678,1
1403638579.1778295,5,1403638578.2778294,78,0.0015584103801519764,1.145573977417917,78,2.2096153846153848,1.551819056793813,0.0017852743776400678,1
1403638579.1778295,6,1403638578.4778295,63,0.0018484148918079856,0.96584072415357014,63,2.0632275132275133,1.4539200649572692,0.0017852743776400678,1
1403638579.1778295,7,1403638578.6778295,74,0.0015785382104214285,1.1309668437886251,74,2.2059202059202057,1.525016299594909,0.0017852743776400678,1
1403638579.1778295,8,1403638578.8778296,81,0.0015912838483326086,1.1219081872229948,81,2.0712228101116992,1.4859082209865093,0.0017852743776400678,1
1403638579.1778295,9,1403638579.0778294,66,0.0017593036686113217,1.0147619251253228,66,1.4761544011544012,1.2564053870860679,0.0017852743776400678,1
1403638579.1778295,10,1403638579.1778295,63,0.0017696798048329203,1.0088120872287514,63,1.1844671201814059,1.1230329532450178,0.0017852743776400678,1
1403638579.2778294,0,1403638577.5778294,0,-1,1,0,1,1,0.0017924673527532611,0
1403638579.2778294,1,1403638577.7778294,46,0.0019955204336572835,0.89824555164695685,46,3.7173913043478262,1.8186082446303473,0.0017924673527532611,0
1403638579.2778294,2,1403638577.9778295,44,0.0019291338799039353,0.92915653570011447,44,3.5340909090909092,1.7822451356290101,0.0017924673527532611,0
1403638579.2778294,3,1403638578.1778295,45,0.002124553707657237,0.84369124032634113,45,3.2703703703703715,1.6846271234783343,0.0017924673527532611,0
1403638579.2778294,4,1403638578.2778294,46,0.0020778367648401782,0.86266033168930534,46,2.7173913043478262,1.5302605862935008,0.0017924673527532611,0
1403638579.2778294,5,1403638578.4778295,45,0.0020326436030155422,0.88184045156466884,45,2.2462962962962973,1.3987521491741233,0.0017924673527532611,0
1403638579.2778294,6,1403638578.6778295,45,0.002018587448092384,0.88798102576491689,45,1.9103703703703707,1.2876528491435251,0.0017924673527532611,0
1403638579.2778294,7,1403638578.8778296,42,0.0021179937831297783,0.84630435038601293,42,1.6681405895691606,1.1984971667170983,0.0017924673527532611,0
1403638579.2778294,8,1403638579.0778294,41,0.0023953457471850097,0.74831257861615752,41,1.6187572590011614,1.1492496413723228,0.0017924673527532611,0
